"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_occurrence_id","source_specimen_institution_code","source_specimen_collection_code","source_specimen_catalog_number","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","source_specimen_sex_id","source_specimen_sex","source_specimen_basis_of_record","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_occurrence_id","target_specimen_institution_code","target_specimen_collection_code","target_specimen_catalog_number","target_specimen_life_stage_id","target_specimen_life_stage","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","target_specimen_sex_id","target_specimen_sex","target_specimen_basis_of_record","latitude","longitude","event_date","study_citation","study_url","study_source_citation","study_source_archive_uri"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Spermophilus dauricus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Sciuromorpha | Sciuridae | Xerinae | Marmotini | Spermophilus | Spermophilus dauricus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:33553 | NCBI:55153 | NCBI:337726 | NCBI:337730 | NCBI:9996 | NCBI:99837",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123475","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Cricetulus migratorius","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Cricetidae | Cricetinae | Cricetulus | Cricetulus migratorius","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:337677 | NCBI:10026 | NCBI:10028 | NCBI:10032",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123474","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Meriones unguiculatus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Gerbillinae | Meriones | Meriones unguiculatus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:10045 | NCBI:10046 | NCBI:10047",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123473","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Meriones unguiculatus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Gerbillinae | Meriones | Meriones unguiculatus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:10045 | NCBI:10046 | NCBI:10047",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123472","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Meriones unguiculatus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Gerbillinae | Meriones | Meriones unguiculatus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:10045 | NCBI:10046 | NCBI:10047",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123471","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Cricetulus migratorius","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Cricetidae | Cricetinae | Cricetulus | Cricetulus migratorius","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:337677 | NCBI:10026 | NCBI:10028 | NCBI:10032",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123470","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Rattus rattus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Rattus | Rattus rattus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10114 | NCBI:10117",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/KX940964","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Rattus rattus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Rattus | Rattus rattus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10114 | NCBI:10117",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/KX940963","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Myodes rutilus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Cricetidae | Arvicolinae | Myodes | Myodes rutilus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:337677 | NCBI:39087 | NCBI:447134 | NCBI:537920",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123468","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Apodemus peninsulae","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Apodemus | Apodemus peninsulae","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:10066 | NCBI:39107 | NCBI:10128 | NCBI:105297",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123467","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Myodes rutilus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Cricetidae | Arvicolinae | Myodes | Myodes rutilus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:337677 | NCBI:39087 | NCBI:447134 | NCBI:537920",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123466","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Myodes rutilus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Cricetidae | Arvicolinae | Myodes | Myodes rutilus","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:1963758 | NCBI:337687 | NCBI:337677 | NCBI:39087 | NCBI:447134 | NCBI:537920",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123465","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
"Beilong virus","root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Paramyxoviridae | Orthoparamyxovirinae | Jeilongvirus | Beilong jeilongvirus | Beilong virus","NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11158 | NCBI:2560076 | NCBI:2560155 | NCBI:2560345 | NCBI:341053",,,,,,,,,,,,,,"pathogenOf","Spermophilus erythrogenys","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Sciuromorpha | Sciuridae | Xerinae | Marmotini | Spermophilus | Spermophilus erythrogenys","NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314146 | NCBI:314147 | NCBI:9989 | NCBI:33553 | NCBI:55153 | NCBI:337726 | NCBI:337730 | NCBI:9996 | NCBI:99840",,,,,,,,,,,,,,,,,,"https://www.ncbi.nlm.nih.gov/nuccore/MT123464","Siyu Zhou, Bo Liu, Yelin Han, Yuyang Wang, Lihong Chen, Zhiqiang Wu, Jian Yang, ZOVER: the database of zoonotic and vector-borne viruses, Nucleic Acids Research, 2021;, gkab862, https://doi.org/10.1093/nar/gkab862","https://github.com/globalbioticinteractions/zover/archive/a88168fa38be6d259c8ee34410e6e4a51d8ed6f3.zip"
